Timestamp,Signature,Slot,Logs,Error,Transaction Fee,Slippage
2024-06-19T16:45:49.659Z,2GTSMMkd7rE4QZLUXEUQoHkwnacXsaoyiba4uSr58Xr8fwc983jHFhxagidHfrYBgF3iWZ7ekY6yinHgBTtdE9Ay,272804422,,,0,0
2024-06-19T16:45:49.665Z,5Zdd9GzC8LxMKtU1C8v3DpYGF6xUNjY23En3qnuFUsamn8ZrtKFwzsYfoBr1Qhkcx7PX8opvHo3c7eLanbqZ2hQB,272804422,,,0,0
2024-06-19T16:45:49.676Z,XEZSX8vxvv2Q4NXJ1eL7sgbEzTXMePy2HxeqqBSTnC3QwAJHJ2Da4soYCp66tLzaQhZiAd9Jf9ggf9yZeeqS755,272804422,,,0,0
2024-06-19T16:45:49.673Z,4rbMj9JyAzf7M9yjamiSZJpWKAmWus4vU4DA6aRpxFJYNKjC5GxbkyaL9NRFhcQDgqcE9x8YWwPVcB56DdzWoDMi,272804422,,,0,0
2024-06-19T16:45:49.670Z,HBAd3bdWwiA6E5TMKpkisKFm1pvBYTJa1h18dkYWAWnWRUz7Qb8Jq5e4TxXnWqyTkmw4Ccn32tLR2ZjW5EzsdJR,272804422,,,0,0
2024-06-19T16:45:49.681Z,55bYTvkKthrQWdh9X7tNKEV5k7E2j2j1SNXCtjx2aiSxd773KaDi6jcoFPjJHK8kj2HQYNLcyKQTgqRsEbrFqZVj,272804422,,,0,0
2024-06-19T16:45:49.685Z,3zzqZNv8MqsmptxTfbX3mMvvp6kXCJe51XLbpLqBeF4g3tyNMWmhEoo1EMruiYzeS2pShf7MbGkp7d2aNJ9epSYT,272804422,,,0,0
2024-06-19T16:45:49.679Z,2798HWczLK9kY9ujErufWzFnhmXjQQtprB8LPmki1Eyu5GbpjxRi5oZT2WZuSQkoPwG8aaBxL9nCHeAUpVPdvrs6,272804422,,,0,0
2024-06-19T16:45:49.683Z,527oPyh2a8hDFXN3nz5BNc387jkoo282c3hyM6d42dbfAcA5gAJBkoi6a9iNpfjYxeJa1AwWGbeeXqs19FEjABuu,272804422,,,0,0
2024-06-19T16:45:49.690Z,2RUQ4H3MUGUpLd7Kivn9nr626uwm8GMLDf74KxUSLLCeAPUhN5dRXT5tCDEePoEYYZpDLAYjid41S6356TgVybFy,272804422,,,0,0
2024-06-19T16:45:49.688Z,mMBADgKKvUBMTLsS41mEkDXSm1zJjS6cX2UikHk8iwTUuZe95WL5DVsDSJAaNXHjhnCPtueBPaVUtpBoaZAGwUg,272804422,,,0,0
2024-06-19T16:45:49.691Z,63jH1mVhThPdvjSB7nfBjVbPFLofgC2hhBxfp3HCPoSTJKAnwLejUD2tXHEMnX5o982xkyroJ4PcPyuK45MzWEYL,272804422,,,0,0
2024-06-19T16:45:49.693Z,5Jkm1U3G6KeBD4MAMNf7tUcuGfdbLsXcQRe5Vyr2fuRDWXYa4tARSFrMcmD61b37bq65s8mARLJWmZLGx4jErn8n,272804422,,,0,0
2024-06-19T16:45:49.694Z,3cVPFpzCZ9xEEgi4GXCG7nrEsHeXG8VtHsoDHQPLwJWbbCxeE7iRLubs2w8SwSZboLVGxRMYWtwQdZtqpFxGn7H,272804422,,,0,0
2024-06-19T16:45:49.695Z,4LcemRNfifHEyTJh2Vk6BGfY8qpp8DWiKD45YSKcTB88U88pmmn9YsR6dfHs4APU44e9Q5QeHdmWd6RJdm8QLUQy,272804422,,,0,0
2024-06-19T16:45:49.697Z,581XLM3o4Wha97DbvYeWwBpyVTAeeRJUjufo3qCMGc8hgCgxBrokjoQoy4xj3zzT1XWMcQauGUunATsmT7ahQBVH,272804422,,,0,0
2024-06-19T16:45:49.686Z,2qPu6fghCCnyH3y5aB3SPKzSQez9fuAgBJUAHnU2pB94F21ngifQg5cqamkFA55XgKYzUc9DgqAyFup4L2ErbuBp,272804422,,,0,0
2024-06-19T16:45:49.704Z,2t58rReiHBuu4kEd3Tm5HmU1ijUa3dBvwtwxLzEV1p4zAyNN9k8g56CNv9Wn99pS35MmUMPoyUUxVNVJfXgWKHa,272804422,,,0,0
2024-06-19T16:45:49.705Z,5fujozANT4UNrs87bYmDqXuNpchxXamQUea18oBS4WVEZb9dBbVDZYgPTdHk1emCLvNyBpsVqfhCR1rQ3MWHf9kT,272804422,,,0,0
2024-06-19T16:45:49.702Z,4VZTMmWTMtj5dWhj9LEoZzSAEDuVVzQ43FrJwsKwj7DQDGzjvyqZsao2Vg129vVyeYAr86QY48QRi8hyoiCfGkKK,272804422,,,0,0
2024-06-19T16:45:49.710Z,5bMQrDugNirumkWjsnKtLY1My73qt5kUqCg8JZwkeKaZjfYqtusoWSXGscJfKwxnCSDoiffzdV9qRHb6iA239qt2,272804422,,,0,0
2024-06-19T16:45:49.708Z,3mqi9BQ1tn9D21Ha3zDs9N66De7GwDpPjHHQ37US6E3DCTBMsgAPMj9Ubkx4bPy95i893eecqeVcJzVJsEEMAyYM,272804422,,,0,0
2024-06-19T16:45:49.698Z,4Mp3GzRs3CDUCVhhGi1Cti5oXmo3L2LiruRr4n6XGWUfbebVjzffLTb1gfFhGcjVycxYu2BeY71QFXu2vpzxus7m,272804422,,,0,0
2024-06-19T16:45:49.714Z,2dreV4yikWZg83kFUC77wsjEi5dfxJigTC5C8ghkMtYJFxWVsVQX8b5Kutfj9zJX55yVqLWJ2qXHeXPp82CaAaL3,272804422,,,0,0
2024-06-19T16:45:49.716Z,4VGmpPdoR6iBUPskzYggo8jFZ2NbfWFF4t7AbTBcTp3gsXykGtFrvtE7cNuCjarzLMNvF2R5mUsX6oHAaHtktJGv,272804422,,,0,0
2024-06-19T16:45:49.711Z,2VRgNwesGPMksFbDGUQSJtHK3PfSRKbMdaFgMjT8GmghgTLAzmTYJHT2Fd8GkPq4VdE9WxxF3X4PNkgMa2JBNWp6,272804422,,,0,0
2024-06-19T16:45:49.717Z,5uY7iNyYg3GZKwLsFoSdnE8naHotWBjXFX1QTZGTPwqY37YsrZYaY8nrkWV38FupNSjxZRvEk81CA43WrQjMszZz,272804422,,,0,0
2024-06-19T16:45:49.721Z,3VSVhZHdP6X54m6A2zVvStQmkqm12FBQxb2xETekQN8LxNYFFyYaKPv2sUQUyXvZaPSpDAMwoNuGwB7kFGYYHQdM,272804422,,,0,0
2024-06-19T16:45:49.713Z,XuDXZmE7mB35hXT315K4vfMwywHBKsAPXNHL9yit4KeeCvyzVnf8m4ZqpGFoy8jniyjTrPVztVjqvAJz8TMqbqa,272804422,,,0,0
2024-06-19T16:45:49.719Z,3BbN9JPk9MAdYhqV9LSoDkF91nRGqD8zCPpdS5YEaFRGMijiSXz1AitdXE9iWvb79pxSU2B1umJWRBaS2uPtFa8h,272804422,,,0,0
2024-06-19T16:45:49.725Z,65EGDSpoSwkZZspnH2iEYpiS8gGVPtTwJnYeziY6PRMfH7x6zufSfY9fT2cAsrnwTHvX1uScqkXW49vpecvA8QyF,272804422,,,0,0
2024-06-19T16:45:49.728Z,4sNB7BXz29qWSCaJH8V5rnX6MvzSWrZih5xgwWdcbe89JNgwdFF5U8enrEW5xUjqU5orF1Vc8gRbFiLZzzDYzKiQ,272804422,,,0,0
2024-06-19T16:45:49.724Z,Udg8VYQ4uCXjGSS1jAg2459vMCm1jjnxG1RBwZMNoK3RJQu4KHu7fdDoj8UtZGcaWN6XBhpgYwRUZCfvCjVCLZk,272804422,,,0,0
2024-06-19T16:45:49.729Z,5xuCEo9BNRdnofp48MHh2VHebhfmpXjtrhHxY7JVDV4KovxbUSdTB4oFpcFNoQW4Qzu7B7sDgpHVK8egahJL3guk,272804422,,,0,0
2024-06-19T16:45:49.731Z,33Jwb3SZH3dSZ52NJ9Jw4VHrXCoAHs7ue6DEEsk1PkM6tiJfowDbC92rgkeLSoKyoDJrqpUB1kJrqDFRu83dy3D4,272804422,,,0,0
2024-06-19T16:45:49.733Z,c1AiBkAj3cHHmtn8xvP5GP6T6nMjE2sKkwqtieCqQXSDBjCyHDgC6D3gQSDKCnFJyHSVM7sX6G12xhoQaSQ2NmX,272804422,,,0,0
2024-06-19T16:45:49.726Z,23quqr9wNPVZzykiq3e9MadCW4ggzWvWnyeZkhD17xdrexVqd3KneqPowrsj7hnXrvC45gQFWSXfXhJ6NpHCfsmc,272804422,,,0,0
2024-06-19T16:45:49.735Z,4BmnLAPGxzini4n18myfRs5ioBkQVy8rHfWeicPChTjiHvHaNF5fkqGCTPScrcNS6AVWR15aA8U6n55oWgHVcMWu,272804422,,,0,0
2024-06-19T16:45:49.739Z,61gPfEND7KwDNPh3GLdBzr8AbSjiL4gKJYy9tnom7z2LajskTe2LS9w3Ak52dUnJkJAcE5S7pu9Mwm19LXDnbhpb,272804423,,,0,0
2024-06-19T16:45:49.741Z,cmgFoZhKUsRRHPSPGHngCKB9CkhhK91sRHyZbpgZC5Lw6pnxQoDaqWNBQ9xGTU5hyQHcKFZRmPTMZs7u7DQe7zC,272804423,,,0,0
2024-06-19T16:45:49.743Z,4esPYxSEpJL7zGEPzyVfAF4RAqLU3QAvSSr83eQAeWF9QBNaHyPktkibx5Kf9UZUwJ2dTFNSyxkPNbauH2zbuvLY,272804423,,,0,0
2024-06-19T16:45:49.744Z,382ibcGgcq8asbDjJAi7vhJkcoxziMg8xLWmdjwABCDW7x1Tj3chnuTQGoZEZs59cFLqQ14YgAKPKpB1Vo6X83AY,272804423,,,0,0
2024-06-19T16:45:49.747Z,4z3BbTz1eyAwVYqgCxTSvVPiETmfXXAbhAyc7bZwhJjJFn3hpd8CZwNcjXxdXfoKNTjgD2wsqCBtLuLjjcmFySf1,272804423,,,0,0
2024-06-19T16:45:49.746Z,3g8eb7cYGx924e6JhjMTDhFDEKNezB6G2zWz9ZkU8Lo6yUXptUAHmdZn11x8KJV7jze8FQi6bppk7vsyZkD4r2fm,272804423,,,0,0
2024-06-19T16:45:49.751Z,3JcHHr7UGJG9po99tVYed2frupPBkZvmyNCBcrq1HAzNCvbzQmBC5z3geBHHTYBAYZ4xPLAtDtvGMbvvegHH4haw,272804423,,,0,0
2024-06-19T16:45:49.754Z,3zYieCVmex2vpnhw8Us8MGxCWJZidbb9VFzspiRXhgNX5k4eeLYpsKfaGjbCCPEwm5FNci49TVTr9FetPk3ayb2v,272804423,,,0,0
2024-06-19T16:45:49.757Z,5eJa6o71y62y4NMzhn5UPFhZFMS1bqrzpHvwQibrm5AKZF7PPM8hLF8KrSo4UThyEmjgAQf5cbMpPJMk34eoCgY8,272804423,,,0,0
2024-06-19T16:45:49.759Z,SwcJPPFDm36rC5EJ9BWPskesgYh5wh2EJE5iyK7cf4criAhHBSJkTgbYfo46DL2GoMmPnaFG2KvkGq1UZA2Ga4t,272804423,,,0,0
2024-06-19T16:45:49.749Z,2Wyi6KwjjwbE1aM6aZSF8ZCc9xc7pWzR84vQvVFPHFcDAsbwMZyJ4WCTD2UrHr6m47vr5SprU3i2BhmZEEe5zhe1,272804423,,,0,0
2024-06-19T16:45:49.760Z,PxJSRtgQZpyDNYbDakw39r4HWkKmwboAV5DU4dfxH65Mu6n2y1cQJAKm4Vr9FBD59WV3HEPEs6Zp1hHqXJKRhwp,272804423,,,0,0
2024-06-19T16:45:49.762Z,58yH5wRw8emyvPyfKNwPaYKzasTECvMgWq691u6KTM4CoVg7FRq177sbAMCXnwPgjAwu27pf6jzCge9BAB8Bn6rj,272804423,,,0,0
2024-06-19T16:45:49.769Z,2QBtcc6Dztj9PBKXzzukzf9xStDjDU1SiH3vCrpVoVruEtC5cG6iHDvAPPu7sBU9rFdgLKas8aAFLvbki9E9x1Fe,272804423,,,0,0
2024-06-19T16:45:49.771Z,3DdkYWfvEVqzDS6nhvJZx3eQFuWJgH9vt75ySLmXGKUTzNXzMXn93Yin9xRocEAoCH9jVtVF7LzWVZP1jqmsoL7s,272804423,,,0,0
2024-06-19T16:45:49.764Z,3jGjLM8Yg59PQtrFSiouuvKLYu5LF23WioKDvPRkyjFJHZHspDU1TTWX7kSCZ6jyR4Ev4CRD5KaFEqTS5Ud9hrcs,272804423,,,0,0
2024-06-19T16:45:49.767Z,3Z9Ns77UBhWGQzVHc2dC1qB8aoQUMVETBKHX8wb95TFXBjZicxfVqTPsHAy6Jf1w7QnTRe81cP4rFnyWNkAJZHpo,272804423,,,0,0
2024-06-19T16:45:49.778Z,2EG44K1GPgDTjaVjMnhSRC4gu1Lq4aDkmD6174Jx1YCvChkpMCcMwcp3gJwwTUkZniaT2MM4bMMVKTrm1FjpNC3M,272804423,,,0,0
2024-06-19T16:45:49.773Z,4YLjeoUhU19UKyY2ghPSknBcHzdutTfb5SSYiAsYKiNwK1qiv7FG7NXExQzYjcLLwvCkuZeJNVWtHq74Brhwfqjy,272804423,,,0,0
2024-06-19T16:45:49.780Z,4hZCUCfGzAYhZGaEjjPCT2QsXKQmLyc8cKQQH7VfhmDqMbpiwnL2jMUumyPnEw41d4fMXrbyHJXXGyTAeuyroevN,272804423,,,0,0
2024-06-19T16:45:49.775Z,5tFNZ6a5392XaLmDgY6z87mjXuDsVv5i41UEYo5bijEZVskKHMUaDe7r87uS21KzXYh4yj7TJ7C2aasApa4jHcV9,272804423,,,0,0
2024-06-19T16:45:49.782Z,4NTi9ueCdiebfa3ndwDYsK1nqYRjPdm2TwRbi3SmGgRDATEPZVwBPnaWd7UsJTXBKmHS7xr67oS2zuZhLKU8aAi1,272804423,,,0,0
2024-06-19T16:45:49.784Z,HzA2Xq7FxDDo6R29XXUzpAD3piY75Xxusia7ySPmYShAEWbXuZs4WTEHm9HJz1W3uufYohYdwBom7N1S8i6YLi6,272804423,,,0,0
2024-06-19T16:45:49.787Z,5F3HTmhfWRs2UuHGrCKZ81WE9tYHE4r9Hq6Z8mHD7oxbhFdd154pPGNYLcQfS5EyvPXXBTi6b3bhN7QXwyBSJgA6,272804423,,,0,0
2024-06-19T16:45:49.776Z,2wYorsu8H7N5A6YWsXNYe71QmkJYxaG7Me1Gdhf965P8k9NiQrE83AF4FVwtm6fPGw1hghD91GforS9NemXDLeSv,272804423,,,0,0
2024-06-19T16:45:49.791Z,3rMtQ44RjcSZELGsWnwmeCa4ooQSoB4sVcedMaETQGyZ2CynxuFRG8j2XcQKwz8CHL4WmfqBiFhFxb37DpkCfyuW,272804423,,,0,0
2024-06-19T16:45:49.792Z,4iJxhSTMZ2zDNRXTUj9YX7AxPi9o9EPdFKUjie71MeFpJZrjYbPfByAuL8VpWf8kzX85txDps5uUgm55P995WvDQ,272804423,,,0,0
2024-06-19T16:45:49.794Z,2dZfdandxDKsoZBTUamDcdfJYpYEibP5Bu1hA6C7K8ryx12LDCKFCdEnG9YWDPmEr9n7EN81deMWUvRpxXjwCoKX,272804423,,,0,0
2024-06-19T16:45:49.795Z,3wQpZNE9cZZbzogx7DK1rCgPHYuKcz9CA2jFm6tS3tY5ZykSoVti3VfGsFcZ9ise5Kzty5WGzYDZ2otwPdfaT67N,272804423,,,0,0
2024-06-19T16:45:49.789Z,tqXYtrnYydsVXZMm2Y3TuAtWeXWpjZMHUf9uEeyVtidZ13LRPRjEuimVuu1b4JDSJppukN3pVGwvhXuxeRnDKTs,272804423,,,0,0
2024-06-19T16:45:49.799Z,3jDAmsWtsiVGRMbZ1Sc4CgXF4VENYJLozwRceqDLGeBtmwegB5qdfk8hiNuRuAisNHRhwQT6fioNRhsxsUTREPGA,272804423,,,0,0
2024-06-19T16:45:49.797Z,4eYdkpUH7VUDMQ4EWtDmebZ88kDNt8nzTy5ivymnpbWGcpDWU1iMBPJR3aU4qDvtgXZGP35S9SNEttAk4MDEw4Fn,272804423,,,0,0
2024-06-19T16:45:49.801Z,2A9iS5wKWpu6AJgqTg7DNipE4xrWSC75dftZYgiyAndymAw3c7w65nqAPYAPADJTZQS94rURB5qYXytUbkDcAobA,272804423,,,0,0
2024-06-19T16:45:49.807Z,SVP89U7wHai2gsqKePQdTTWnn1qizCPiz8UhVJKVBZJhngFBrCD9QwVcSTwvSUAwrRYSpk834N7GvbL2EGpuxAL,272804423,,,0,0
2024-06-19T16:45:49.805Z,5xe2AVi1UnmVFYgfumrGoVs97384i1ytHRfJH17DQkcoZ3daFouUmtt9XwRWJm2omVBquLprVMetJ2LKKztBtzwC,272804423,,,0,0
2024-06-19T16:45:49.803Z,2ob4PBfMYibrgFLCxF6xgfrsVG2Apkj9qoUwy9u2T7UCZFVTu7rG6a51GVA8Hszxk5vvohxdaazPH8aR1qdQNAj8,272804423,,,0,0
2024-06-19T16:45:49.808Z,4pzCXgiR8H9995qHb3hYBa7KUyZbWJBBevkgck6nLLZxSLfDxwrdmi2NP4vPEQLVkyFdYXBEB3eWTQPXfPrwakQV,272804423,,,0,0
2024-06-19T16:45:49.814Z,3SoGU2iqJNB5i2CnZrrxs5T2ygYhTRx2uxBxNuqiB8aewJnoKhKhrJzU5HnCEEahsTdaJQsnXMGDbnMQJEQsASbp,272804423,,,0,0
2024-06-19T16:45:49.817Z,4JRExang5bZddngo4gSRfpBMN9CuUXYviCjJhQGrjYEmGS3NqLMLjoSKPVd17bW9nwZUzJ2nmFQyJrT7svH2iF6p,272804423,,,0,0
2024-06-19T16:45:49.819Z,3aXjuWBgvZAntvMLz8iuqQC4v6B1gkdBTArqs25LBPT8p7NqamSqvV3TjNDYjgDFUDq9omSt7EqHATy7J6LCKU1X,272804423,,,0,0
2024-06-19T16:45:49.812Z,4wMnoXSnxEkH9zdSg7VwSS6qYJ3QRj9roL1aTdZik6J91vfHvJ5pwuapcXtCScjfXCuCZnceZ8gKWSo6EJqNU2W5,272804423,,,0,0
2024-06-19T16:45:49.823Z,2haVMgCYXSbca93hZBgZFDDogxWFnbxjEsyMEgHLMDoiHCe7Ha1B2oAHKzKDZuAaCXtevd1zgN2eA5gWnmKQtt8Q,272804423,,,0,0
2024-06-19T16:45:49.825Z,3mtte5ysUjDh4dLeKb5v7SKLckggQzRLdLAtbcuXqshQBTJDAUenRTgWpjPm2DggWt7uzgtBPv5KDAszCnyn9nyq,272804423,,,0,0
2024-06-19T16:45:49.810Z,28Db18Lof9QAQeyJrisMa7CQEA2bBZPraajG2AkcLbWxi6MRUwYdb11TZ1XZy8z9tLxY5xQH2iyZ3vGfJ6hwhRUe,272804423,,,0,0
2024-06-19T16:45:49.826Z,4TNor7hkHyXQzyGGzNYMMMbJU9VQ6SsiRTmQ3ZYNZV3bpAri6YuSCbjzKLhS76x9DMZbXaMJvM3ttnPeQbXyFhgd,272804423,,,0,0
2024-06-19T16:45:49.829Z,mhABKwZEUbPafqg53KcKjj97iuWkuDNdjBWaTyKaTh4v49kBDnctaM5BLCvMsMTeA2879mrymRntaRSxKdcFMBN,272804423,,,0,0
2024-06-19T16:45:49.832Z,5xTEF1KtDg4JH7qwecMt2gHTD3R4vmhPmhdPwphBa3FUw11MSFjpUaRHwXPV9rHzNfdGhdH1y4pQE5qAbhmYWiB4,272804423,,,0,0
2024-06-19T16:45:49.834Z,VTavCHvc3xMSRZXPJLVpLPQTsajBg35zQHmdd5SXAm1VWBADGN5LvGxhTJS788BT69YnEri4uTUaD3gvVXe6XLh,272804423,,,0,0
2024-06-19T16:45:49.836Z,3shLYNZJPmvSWzWiMb28jwvD2hkvrEie2SUkB6dTXtt3mRG8nA93HX1hzi31X7edjTbXBR9FTwKngyr9o8m3aAUR,272804423,,,0,0
2024-06-19T16:45:49.828Z,ABa5CbtKKKiK7LdnXKVF9yURZac3F1UNiHyB3XWMsmgjojCkF1ZFnGB7RvHaymM73C3GugW4M2jheFep845o26j,272804423,,,0,0
2024-06-19T16:45:49.837Z,3P46c8WgSq9amwnLtEi2ojHhvzPSpZXVBnUG9ed6BnNxyma6R2H7jBGy7qXbxFhjtbdjyVhdMt4Wam6GX1SUrWXs,272804423,,,0,0
2024-06-19T16:45:49.822Z,yRgvLtRXymQxoPoPmUQdwQs9pWmrsWBu74YvXfXw6FftkugZ8T4eiC6LMNr4Yu7L8ZKJFFAueUfthus3oyZGH9a,272804423,,,0,0
2024-06-19T16:45:49.840Z,5nUrCtUbJKzfoN9TdzNUuphhJdf3AvXYrjysDWL5aCqErCbFQZqfFkyYqU4AonVi2krCENXnkyKoar7BxNe3tA8q,272804423,,,0,0
2024-06-19T16:45:49.843Z,2nwPSbLtZq6FCdANLCXnkzDGCoCKCexyAuKKHKJuauGGHbDXrFErYrN9GaxS5aULrNAo1RBd4qbz6LTYkCFAH6Ay,272804423,,,0,0
2024-06-19T16:45:49.839Z,4Wv15vLrC5MCwjg3wJZvwvsyyhkkPmjoy152zCq5sk9F8DzBB34Raj3Kk7uXLLe9sePMn5dFouFJVLS4HQcLqKhV,272804423,,,0,0
2024-06-19T16:45:49.846Z,4Zx9F4coVyqHMWKrW4DFum1PoLbmgJdz4KXCSs4yXzzZ7o1VxkRt6ndpTGyxXmFFtW3pQJKPRPwaZUrb5bJx5Tvi,272804423,,,0,0
2024-06-19T16:45:49.842Z,3vMzHva4qDoDYVgCD2VRvrSzf2hYaKy27jX9B8xE3TyZ9Pbyu8nA3PWtrtkGb44pTK21ay4c7YXzs94cEXgugUa9,272804423,,,0,0
2024-06-19T16:45:49.847Z,A4awL9Dnh26mG4sdjZ3e86gjUorGL8YfGCTa15GwC4vF7bFanTM6nHiypcHTgXGjGy51sYMY1Z7dsP63Jd2Y9B1,272804423,,,0,0
2024-06-19T16:45:49.851Z,xk1GkuqwFWHvWw6fZKAuw7cynUmjYGESQnECVeZ3h7ijTdBbWhJEVQmMyobFKaTZ65fNEJRJGxMhgiCtH6yFh5x,272804423,,,0,0
2024-06-19T16:45:49.844Z,LCoY3EJwMs6dDcJ2uVGk2GZJSjMQcmM8W42zv74mh6zYrABwAiw7VbJDviMsWvPZuw53E5BEa3czH364no2X6Y7,272804423,,,0,0
2024-06-19T16:45:49.849Z,ufZats7n2EpcVg8bzJbgtgtHeLarpcSatFp3rZuM3GtKge6D7srA6SPjm5zPYrpDpWR2cNYdnsiSy4AnMJ6259B,272804423,,,0,0
2024-06-19T16:45:49.854Z,62NetkzvzP6ywbwvcWrjYjbZiG1GmrnGbZb3i3JoAP1KjdQdpmc2bnxX9CbqwoeEdJmmrcBZzhKG759nSzFJWsq1,272804423,,,0,0
2024-06-19T16:45:49.857Z,2aPdhAG1z4SGwNsmVauMKC7BKhVrfw3GeC8FnVc8GiV9xrFA8aFKznSHr3jB21tCCGtyWYLR89B3yk35Vz4KRRCn,272804423,,,0,0
2024-06-19T16:45:49.859Z,a9Fe8vG4ZbUYyj2BUiV11KUiRFfMuMnxWxiDjD4jMrDkmbUnXjMMGrApEcxjiXe9F4DJP6hsyQkkzogeoaN9BZn,272804423,,,0,0
2024-06-19T16:45:49.860Z,4E2gFBvCXucqBhGbbBHE8WnZzdHeSMB1TrCvXzLeh1EwCFtqijrMfbqnms1dmrh8k2EoCtwnp4dHY1qhnaqKkoks,272804423,,,0,0
2024-06-19T16:45:49.856Z,3AbbUJz2zVQUnaJazecoMUJmZpxCUtHm9JuDqU6D5HyyawKKspPAynekJTJHp6chtLLycXADy4e2bhLx3KjZLSSe,272804423,,,0,0
2024-06-19T16:45:49.853Z,4Anz7EdW1ntTgUxjxDcyVuR3R73cZcP4gN3wLk8PD6QozkwvSkk3PKwb7HKaK4u2bmZjjqTNZWCqfYctGuj85TGg,272804423,,,0,0
2024-06-19T16:45:49.861Z,Kpc5hbYGmy64ZfYYXWD9hwg6HrxuK8VZpAMAvY7wgh2ph4ouayXqpCwyygN1qQfdCbnA4jwmPVJMe7AsuxzHwEK,272804423,,,0,0
2024-06-19T16:45:49.864Z,3jZT2neyCNMPraarrs2QdhbP4ktgZiKnoCE8pc8uVT8vNYr3m4jVtFRFxXdJEncJTkW8hd7XJSwS1ZLzgauZZSFY,272804423,,,0,0
2024-06-19T16:45:49.866Z,3P4zWxWrfi3dNrkE1s4KiZYVTRQfUfc4WNJT6wM76htuyZ5GQVn1UxPmZXcywbxc5AJiEsa5ChLuUNgL8F4vLWfq,272804423,,,0,0
2024-06-19T16:45:49.868Z,i5zFtXt13xVNEuWCDhejiqKcRPVmDFr87iTFp75a2BL3E6A2WPnyj6oKEGzNeJZACQCyS3otca9TJEiLtp8zYHP,272804423,,,0,0
2024-06-19T16:45:49.862Z,4vGViLXQ3GsCcXGhxT4DLctHRGqXXpcvPgU4uFHb4Syab8VnQBhdGaNpJit2Sve4jFdruTpn5mcPdCWGjM24Yco5,272804423,,,0,0
2024-06-19T16:45:49.874Z,4QWMvgWwM7gnhJghp26nzPZa2J74eqpehwX2dpea2WCfxghBk8SQJwsdry5N3qm4GgSXdGvjkHoBtyTnhEJiz4ho,272804423,,,0,0
2024-06-19T16:45:49.870Z,43YeV8E8YTTyZDRHLsu8MHgiL8GrDazdKxQjBTsRdxBiJsK2TGn4ZgtCvUotfHVLnCktfzmSXZKuo7tN9j1kEK2L,272804423,,,0,0
2024-06-19T16:45:49.877Z,2LSVPdbvYpHmoNbD8DpLH6rL2ecrnmsXQxPHCDkDUqZaHq9whL8gmGkQR7n1yjPH8t3b2tYBSTGEs73dntzvtCZR,272804423,,,0,0
2024-06-19T16:45:49.872Z,4Qk6eYHZdHUjxUy48E5Fkjvq9A4fJkBCnNGnWRpmsVUCwgQAw1gPLDhYARVK65WVjbdCs4FhrT4U2Ht2SeeyuVMJ,272804423,,,0,0
2024-06-19T16:45:49.883Z,3GzYH9ZCWNP76nnqnETCzWBPVLPRcXLbS4nuavokutHsn93znsfASQnEUxNYGLjoDSYvrdCej9eAWG9vrywNe18P,272804423,,,0,0
2024-06-19T16:45:49.880Z,2A7q1XB58C8Rb6tdv9seA8fqzSjPQs2MV7ykARfVfPhRhBdbU5THo8HfPgJuGrgx44yhBb9VvjVUG7cPysvXxmD6,272804423,,,0,0
2024-06-19T16:45:49.884Z,3HidXtXT3YVgrRLnjdWQV1wvhphFpi6L9ebEbUoQkejsyEukzDwpw9Wxxdshv1349h4SjwwM8GyrZkyYiFip258c,272804423,,,0,0
2024-06-19T16:45:49.888Z,4t1Mc2Y4vp5fmLybiwwJkXCGXnJD8MhJtkF7FMS4Qx2VQLDMS1USUHenWGuvnRNXCVH8gag1T2M174KVuWPoR68S,272804423,,,0,0
2024-06-19T16:45:49.889Z,2ynNUFqiC5itM18os9utEeYoaqknixJhUm7jaY5c4H3cTVzvsv7AJCKhR6BXZa2Gnru4XDcr642QvtVnGYrgGw8u,272804423,,,0,0
2024-06-19T16:45:49.891Z,2HaiFiFqGgfRVJNiXj4JyV1fkrnCRmk2EmX5C6iJdbN2ALP5wt49wnKA3uoV1N5S85Qsbm9JaUt9fgPRsuxNJkGz,272804423,,,0,0
2024-06-19T16:45:49.892Z,3stXVxjPZi8vWyY3DgayoZyGVirn4L2hkQq9G1azyadDXS9KfseQ7HaJVXxTyHq1wvu2MhE89jBGEaHgrvZioVaR,272804423,,,0,0
2024-06-19T16:45:49.878Z,5eFYXkxHmM9ZNEz6gUrkCmxFNaZ1Lb8ztGQ8PRexkUXGwFVFxpfoYFvypUcmPJ1AFkoDtc1dr5QeaAMd4T5fUqhV,272804423,,,0,0
2024-06-19T16:45:49.886Z,nyZbcnFVeETEcSfJ1ec6bgvDFypCRZwrJDxqe4D8GaqeXQojReRUG555kB2uA8cpRtBd7QNPadvrHWNycKEnfkL,272804423,,,0,0
2024-06-19T16:45:49.893Z,5yJK8UXCyWYjJf4HdeFKXnqMrGiK6HXQopEnU6rbteqkcg7Z9mudaDYBBSqq3xQdQrpVmVpWsbdV5HE5n9QLeRpd,272804423,,,0,0
2024-06-19T16:45:49.896Z,5WdvNqoMPgyDrZ5avXMDVyWvCUnWDS2b6jC9KHfPudPBogdD7VnYJAn72z43495CCbsn7G5RQRcTVQEaS7NnuSQy,272804423,,,0,0
